iter,success_rate,eval_success_rate,average_return,episode_length,entropy,eval_return,eval_ep_len,total_steps
325,0.0,0.0,0.0,150.0,1.920411966741085,0.0,150.0,417280
326,0.0,0.0,0.0,150.0,1.8916141763329506,0.0,150.0,418560
327,0.0,0.0,0.0,150.0,1.9027361646294594,0.0,150.0,419840
328,0.0,0.0,0.0,150.0,1.8919426873326302,0.0,150.0,421120
329,0.0,0.0,0.0,150.0,1.9050532579421997,0.0,150.0,422400
330,0.0,0.0,0.0,150.0,1.922254502773285,0.0,150.0,423680
331,0.0,0.0,0.0,150.0,1.9184919521212578,0.0,150.0,424960
332,0.0,0.0,0.0,150.0,1.9141726270318031,0.0,150.0,426240
333,0.0,0.0,0.0,150.0,1.9141644686460495,0.0,150.0,427520
334,0.0,0.0,0.0,150.0,1.9247394874691963,0.0,150.0,428800
335,0.0,0.0,0.0,150.0,1.92684818059206,0.0,150.0,430080
336,0.0,0.0,0.0,150.0,1.924398973584175,0.0,150.0,431360
337,0.0,0.0,0.0,150.0,1.9097414314746857,0.0,150.0,432640
338,0.0,0.0,0.0,150.0,1.9000504538416862,0.0,150.0,433920
339,0.0,0.0,0.0,150.0,1.863625444471836,0.0,150.0,435200
340,0.0,0.0,0.0,150.0,1.855174109339714,0.0,150.0,436480
341,0.0,0.0,0.0,150.0,1.8761692643165588,0.0,150.0,437760
342,0.0,0.0,0.0,150.0,1.8579983413219452,0.0,150.0,439040
343,0.0,0.0,0.0,150.0,1.795158863067627,0.0,150.0,440320
344,0.1,0.0,0.044800000000000006,144.2,1.8637187853455544,0.0,150.0,441600
345,0.0,0.0,0.0,150.0,1.8664094656705856,0.0,150.0,442880
346,0.0,0.0,0.0,150.0,1.8912051320075989,0.0,150.0,444160
347,0.0,0.0,0.0,150.0,1.8617177158594131,0.0,150.0,445440
348,0.0,0.0,0.0,150.0,1.8258792981505394,0.0,150.0,446720
349,0.0,0.0,0.0,150.0,1.8507783487439156,0.0,150.0,448000
350,0.0,0.0,0.0,150.0,1.8293640986084938,0.0,150.0,449280
351,0.0,0.0,0.0,150.0,1.7826186120510101,0.0,150.0,450560
352,0.0,0.0,0.0,150.0,1.8182274624705315,0.0,150.0,451840
